"","ID","exp_cond","big_Or01","big_N02","big_Nr03","big_O04","big_E05","big_E06","big_C07","big_C08","big_N09","big_A10","big_Ar11","big_Nr12","big_Er13","big_C14","big_Or15","big_E16","big_O17","big_E18","big_A19","big_Cr20","big_Cr21","big_N22","big_Or23","big_A24","big_Or25","big_C26","big_Er27","big_Nr28","big_Cr29","big_Ar30","big_C31","big_Er32","big_N33","big_Cr34","big_Or35","big_N36","big_Ar37","big_A38","big_Cr39","big_E40","big_Er41","vas_ar","age","gender","edu","occ","income","inc_cur","inc_normed","fav_device","tech_interest","operating_sys","os_use","os_pref","IP","session_length","page_trail","pages_visited","os_auto","fbclid","quit_early","rt_1","rt_2","rt_3","rt_4","rt_5","rt_6","seriousness","so","validation_kicked_in_2","vi_1","vi_2","vi_3","vi_4","vi_5","vi_6","z0_browser_screen_h","z0_browser_screen_w","start","end","plausicheck","true_trail","do_idx"
"157",93337,"74VAS",5,4.3,3.3,3.9,4.4,4.3,2.8,2.9,1.9,4.6,4.8,2.3,4.5,3.7,5,4.4,5,3.6,4.6,4.7,4,3.7,3.8,4.4,1.3,2.8,3.7,1.2,5,4.2,2,5,2.2,4,3.5,2.8,4.6,4.9,2,5,4.4,67,20,"woman","primary","student",250,"euro",250,"Windows Computer",4,"android","win","win","37.24.30.158",429,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",NA,NA,21058,NA,79883,95001,63879,93190,"participate","so",0,1,NA,1,1,1,1,873,393,2024-04-17 20:29:31,2024-04-17 20:36:40,0,7,0
"158",54474,"66VASnt",3.3,1.7,2.6,1.6,2.3,3.3,3,3.7,2.9,4.7,4.8,1.9,2.9,3.5,2.3,3.2,3.3,3.2,4.5,3.4,2.3,2.1,1.5,4.6,2,4.6,3.6,2.5,1.8,4.5,2.6,4.9,1.6,3.5,1.7,1.6,4.6,4.4,4.2,4,3.7,49,24,"woman","college","student",NA,NA,NA,"Samsung Smartphone",33,"mac","mac","mac","78.43.156.181",228,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",NA,NA,17253,42820,35960,30050,45366,54063,"participate","so",0,1,1,1,1,1,1,900,1440,2024-04-18 13:37:48,2024-04-18 13:41:36,0,7,0
"159",39469,"66VASnt",3.2,2.4,3.2,2.6,2.4,4,3.3,4.3,1.7,4.4,3.7,3.7,3.9,2.2,3.5,3.8,2.5,3,4.1,4.2,3.7,3.2,3,3.9,1.8,4.5,3.7,1.3,3.7,3,4.5,4.2,1.2,3.9,3,1.3,4.4,4.4,3.7,3.9,4.4,64,21,"woman","high school","student",0,NA,0,"Apple Smartphone",42,"iphone","mac","mac","46.223.161.83",438,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1",NA,NA,34863,87086,69438,55347,39121,149315,"participate","so",0,1,1,1,1,1,1,852,393,2024-04-18 13:42:23,2024-04-18 13:49:41,0,7,0
"160",4086,"74VAS",5,5,1.8,5,3.1,3.4,3.4,4.4,3,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"woman",NA,NA,NA,NA,NA,NA,NA,"mac",NA,NA,"184.57.210.107",13183523,"start.html - 148.html - 270.html - start.html - start.html",5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,339682,NA,57868,NA,NA,NA,"participate","jk",0,1,NA,1,NA,NA,NA,900,1440,2024-04-18 23:51:21,2024-09-18 13:56:44,0,3,10
"161",49530,"89LIK",2,4,3,3,2,3,1,1,2,5,3,3,1,2,3,3,2,4,4,2,3,4,4,4,4,5,1,3,2,2,4,1,2,2,5,1,3,4,4,3,4,60,27,"woman","Ph.D.","student",400,"euro",400,"Ipad ",27,"mac","mac","mac","217.251.24.184",280,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",NA,NA,19026,NA,60811,39877,31948,80463,"participate","so",0,1,NA,1,1,1,1,1180,820,2024-04-19 12:12:21,2024-04-19 12:17:01,0,7,0
"162",31141,"74VAS",3.8,1.8,2.6,3.9,2.5,4.2,2.5,2.3,1.9,5,4.7,4.2,1.7,3.4,4.4,2.8,3.9,3.3,3.9,4.1,2.6,2.4,4.1,4.6,3.9,3.4,1.8,2.4,2.4,4.5,2.4,2.4,1.2,3.7,3.9,1.6,4.3,3.4,4.6,2.8,3.8,54,21,"woman","primary","student",400,"euro",400,"Android Smartphone",65,"win","win","win","46.5.254.209",443,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0",NA,NA,20700,NA,107346,84252,64427,68104,"participate","so",0,1,NA,1,1,1,1,720,1280,2024-04-19 16:40:40,2024-04-19 16:48:03,0,7,0
"163",37802,"66VASnt",2.8,3.8,1.8,4.8,1.8,2.4,2.3,3.2,1,3.5,2.9,3.5,4.1,3,4.3,2.8,2.9,3.5,2.6,1,2.5,1.9,4.4,2.7,4.7,4.3,1.5,1,1.8,4.6,2.1,1.8,2.3,2.3,4.9,3.3,2.3,2.8,3.1,1.7,2.8,89,23,"man","high school","student",1000,"euro",1000,"Apple Laptop",42,"mac","mac","mac","141.70.82.201",532,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",NA,NA,24575,114562,110248,70524,102880,107342,"participate","so",0,1,1,1,1,1,1,900,1440,2024-04-19 17:09:24,2024-04-19 17:18:16,0,7,0
"164",40283,"74VAS",4.2,2.4,2.7,3.3,2.3,3.5,2.5,2.7,1.4,5,4.8,2.6,2,3.9,3.8,2.8,3.9,2.1,4.1,2,2.3,4.6,4.6,4.7,4.8,4.8,1.6,2.1,2.6,4.8,2.1,3.5,2.6,2.3,4.8,1.6,4.8,4.6,4.5,3.4,3.7,59,26,"woman","technical school","student",1300,"euro",1300,"MacBook",61,"mac","mac","mac","134.34.7.138",402,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",NA,NA,9932,NA,69771,94539,56616,97152,"participate","so",0,1,NA,1,1,1,1,900,1440,2024-04-20 14:08:27,2024-04-20 14:15:09,0,7,0
"165",84965,"89LIK",1,5,5,3,1,2,2,2,3,5,4,4,3,3,2,1,1,1,3,3,1,5,3,2,1,5,3,2,1,2,3,4,2,4,3,4,4,5,4,2,3,43,19,"woman","high school","student",200,"dollar",184,"IPHONE",57,"mac","mac","mac","147.124.0.4",340,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,79360,NA,46627,47862,46122,76814,"participate","jk",0,1,NA,1,1,1,1,900,1440,2024-04-20 16:20:49,2024-04-20 16:26:29,0,7,0
"166",24259,"66VASnt",4.2,1.3,1.4,5,3,5,4.4,4.1,1,5,5,4.3,1.3,4.9,2,4.3,4.4,4.9,4.9,1.3,4.5,1.1,3.1,4.5,4.7,4,1.8,1.1,4.7,1.5,4.5,2.9,1.1,4.3,5,1.1,4.8,4.9,4.9,4.6,4.7,91,41,"woman","college graduate","student",2000,"euro",2000,"iPhone",69,"mac","mac","mac","195.52.31.188",563,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15",NA,NA,76307,83257,73810,105674,83817,137641,"participate","so",0,1,1,1,1,1,1,900,1440,2024-04-20 19:55:31,2024-04-20 20:04:54,0,7,0
"167",78480,"74VAS",4.4,4.6,5,1.6,2.4,4.8,4.4,1,1.6,5,5,5,2.5,1.7,4.7,4.8,4.7,4,4.7,4.3,1.7,3.6,3.7,5,2.2,4.3,3.9,1.5,5,5,1.6,4.5,5,2.1,2.1,5,5,5,4.8,3.2,4.7,68,24,"woman","college","student",1000,"euro",1000,"Apple iPhone",82,"iphone","mac","mac","87.123.54.103",654,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1 Ddg/17.4",NA,NA,10469,NA,137738,146546,45137,162896,"participate","so",0,1,NA,1,1,1,1,844,390,2024-04-20 20:06:23,2024-04-20 20:17:17,0,7,0
"168",50603,"74VAS",4,1.6,2.4,4.5,5,5,1.8,4.8,1,5,5,5,3.9,5,4.4,5,4.5,5,5,4.2,4.9,1.4,4.2,5,2.4,1.8,3.7,1.1,4.3,2.4,4.7,3.7,1.1,4.8,4.5,1.4,4.9,4.9,4.4,4.9,4.5,50,30,"woman","college graduate","employed",2000,"euro",2000,"Apple phone",1,"iphone","win","win","87.123.54.103",394,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1 Ddg/17.4",NA,NA,23359,NA,124283,76261,45062,53072,"participate","so",1,1,NA,1,1,1,1,844,390,2024-04-20 20:20:49,2024-04-20 20:27:23,0,7,0
"169",33981,"89LIK",4,1,2,3,4,3,4,4,2,5,5,2,1,5,4,3,3,3,5,2,4,1,2,5,2,5,2,2,3,2,4,3,2,4,4,2,4,4,4,4,4,21,25,"woman","college","student",1000,"euro",1000,"Android Smartphone",26,"android","win","win","88.133.252.104",446,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36 (Ecosia android@119)",NA,NA,19262,NA,68046,55942,45612,212449,"participate","so",0,1,NA,1,1,1,1,800,360,2024-04-20 20:51:16,2024-04-20 20:58:42,0,7,0
"170",97775,"74VAS",2.4,1.5,2.8,3.8,3.1,4.7,2.7,2.7,1.1,4.9,5,2.1,3.5,4.3,3.9,3.7,3.6,3.6,3.3,4.2,3.4,1.5,3.8,4.3,4.5,3.8,3.5,2,3.5,2.1,4.1,4.6,2.3,4.4,4.4,2.3,5,4.5,3.4,4.5,4.3,59,20,"woman","high school","student",200,"euro",200,"i phone",9,"win","mac","win","93.234.3.199",235,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",NA,NA,11858,NA,47732,48310,28376,57075,"participate","so",0,1,NA,1,1,1,1,960,1440,2024-04-20 21:28:15,2024-04-20 21:32:10,0,7,0
"171",23516,"66VASnt",3.9,1.2,1.3,4.9,2.3,3,3,4.8,2,3.8,4.1,3.9,3.6,4.7,4.4,4.8,3.9,3.4,2.3,3.8,3.2,1,3.9,4.9,3.8,3.6,3.8,2.4,3.7,4.5,3.7,3.3,2.7,3.8,4.9,3.3,5,2.1,4.3,2.7,4.6,96,21,"man","high school","student",900,"euro",900,"MacBook",69,"mac","mac","mac","141.70.111.242",1205,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",NA,NA,60119,230851,198049,274475,208033,232459,"participate","so",0,1,1,1,1,1,1,900,1440,2024-04-20 21:56:46,2024-04-20 22:16:51,0,7,0
"172",67387,"74VAS",2.1,2.3,1.6,2.8,1,2.4,2.1,3.6,1.9,4.8,5,2,1.7,3.4,3.9,2,1.5,1.4,4.2,4.4,4.7,3.5,4.4,2.6,3.5,3.1,2.7,1.9,2.4,4.4,1.7,4.3,1.7,4.3,4.6,1.8,5,4.4,4.2,3.8,3,28,21,"woman","high school","student",2500,"dollar",2300,"iPhone",56,"win","win","win","73.166.68.101",278,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,17664,NA,51350,43103,41691,78496,"participate","jk",0,1,NA,1,1,1,1,864,1536,2024-04-21 00:08:40,2024-04-21 00:13:18,0,7,0
"173",8433,"89LIK",4,3,4,3,2,3,2,3,4,4,4,4,3,3,4,4,4,3,3,2,2,4,2,3,2,4,2,3,1,3,3,4,3,3,3,4,4,3,4,3,4,66,22,"woman","college","student",300,"euro",300,"Apple iPad ",59,"iphone","mac","mac","141.70.82.204",234,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,NA,18715,NA,34489,42272,31011,65094,"participate","so",0,1,NA,1,1,1,1,896,414,2024-04-21 09:47:57,2024-04-21 09:51:51,0,7,0
"174",24397,"89LIK",3,1,2,3,3,3,4,4,3,3,5,3,2,3,4,2,3,2,4,4,3,1,5,4,5,4,1,3,1,4,4,1,3,3,5,3,4,4,4,2,3,53,20,"man","high school","student",400,"euro",400,"iPad",83,"mac","mac","win","176.2.66.81",300,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",NA,NA,19117,NA,50103,46641,39789,85186,"participate","so",0,1,NA,1,1,1,1,1366,1024,2024-04-21 11:23:48,2024-04-21 11:28:48,0,7,0
"175",7448,"89LIK",5,2,2,5,3,5,4,5,1,5,5,3,3,4,4,4,5,4,4,5,4,4,5,5,5,4,4,1,4,3,5,5,2,5,5,1,5,4,5,4,4,73,20,"woman","high school","student",900,"euro",900,"Apple iPad",62,"mac","mac","mac","104.28.30.42",315,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",NA,NA,39614,NA,43619,56936,44538,63447,"participate","so",0,1,NA,1,1,1,1,900,1440,2024-04-21 12:14:41,2024-04-21 12:19:56,0,7,0
"176",77016,"89LIK",5,4,2,5,1,3,4,2,3,5,5,3,1,4,3,2,5,2,3,4,2,5,4,4,5,4,1,4,4,3,5,2,3,4,5,3,5,2,3,3,3,33,26,"woman","primary","student",0,"euro",0,"Apple iPad",23,"mac","mac","mac","79.253.163.63",1325,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",NA,NA,128448,NA,274638,230561,94468,244329,"participate","so",0,1,NA,1,1,1,1,1120,1792,2024-04-21 14:49:11,2024-04-21 15:11:16,0,7,0
"177",65967,"66VASnt",3.1,2.6,1.8,4.2,1.7,1.7,2.1,3.3,3.6,4.6,2.8,2.7,2,3.4,3.5,2.4,2.9,2.2,4.2,4.4,2.5,2.9,4.6,4.6,3.2,4.3,3,3.6,4.5,2.7,4.3,1.3,2.7,4.4,5,3.3,5,4.9,2.9,2.5,1.9,9,19,"woman","high school","student",0,"euro",0,"Android Smartphone",74,"win","win","win","84.17.60.167",384,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,16369,73669,73703,68228,82834,63951,"participate","so",0,1,1,1,1,1,1,864,1536,2024-04-21 16:43:14,2024-04-21 16:49:38,0,7,0
"178",79654,"74VAS",4.7,2.2,4.3,4.9,1,1.6,3.6,3.3,3,3.8,4,3.6,1,1.7,3,1,4.6,1.4,2,1,1,1.6,4.6,4.5,4.7,4.4,1,2,1,4.7,1,1.8,2.6,1.3,4.3,3.5,4.6,2.5,4.6,1,2.4,51,22,"woman","high school","student",NA,NA,NA,"That is such a weird question",18,"android","other","other","206.204.156.5",1265,"start.html - 148.html - 270.html - 392.html - 469.html - 469.html - demosend.html - thank.html",8,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/117.0.0.0 Mobile Safari/537.36",NA,NA,53884,NA,304352,269453,107936,215065,"participate","so",0,1,NA,1,1,1,1,915,412,2024-04-21 17:57:57,2024-04-21 18:19:02,0,7,0
"179",59722,"74VAS",4.9,4.2,4.6,4.5,3.5,4.5,1.9,2,2.4,5,4.8,2.1,4.1,3.1,4.6,4.5,4,3.5,3.5,2.6,1.7,3.5,4.3,3.6,4.5,4.2,3.7,1.7,2.4,3.3,2.3,5,2.2,2.2,4.8,3.2,4.6,4.6,4.6,4.5,5,59,21,"woman","high school",NA,NA,"euro",NA,"Android Smartphone",57,"win","win","win","95.223.86.78",252,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0",NA,NA,16274,NA,37011,36457,59826,41529,"participate","so",0,1,NA,1,1,1,1,720,1280,2024-04-21 22:12:31,2024-04-21 22:16:43,0,7,0
"180",42366,"74VAS",1.7,2.7,4.1,4.3,3.6,3,4.1,4.4,1.5,3.8,4.3,1.7,1.5,4.7,4.1,1.9,1,3.4,4.5,3.1,3.7,3.3,1,5,2.8,5,3.5,1.3,4.4,4.8,1.8,4.5,1.3,4.5,4.8,1.3,4.7,4.2,4.7,4.5,5,45,22,"woman","high school","employed",3800,"dollar",3496,"my samsung phone",0,"win","win","win","70.178.195.27",374,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",NA,NA,23070,NA,108007,53628,53621,82014,"participate","jk",0,1,NA,1,1,1,1,768,1366,2024-04-21 23:54:47,2024-04-22 00:01:01,0,7,0
"181",8952,"89LIK",5,2,4,5,1,3,4,4,1,5,5,4,1,4,1,5,1,2,4,5,4,2,4,5,3,5,3,1,5,4,5,3,1,5,3,1,5,4,5,3,2,50,32,"woman","high school","employed",3000,"dollar",2760,"PC",55,"win","win","win","104.63.34.61",257,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0",NA,NA,29302,NA,33492,31585,35560,94154,"participate","jk",1,1,NA,1,1,1,1,960,1440,2024-04-22 01:05:55,2024-04-22 01:10:12,0,7,0
"182",23387,"89LIK",4,2,2,4,3,3,4,4,1,5,5,2,3,4,5,3,4,3,4,2,3,1,4,5,4,4,3,1,3,3,3,3,2,1,5,2,4,4,4,4,2,64,25,"man","college graduate","unemployed",600,"euro",600,"Laptop",88,"win","win","win","134.34.143.7",356,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",NA,NA,14964,NA,67996,43481,50041,106125,"participate","so",0,1,NA,1,1,1,1,1080,1920,2024-04-22 10:29:49,2024-04-22 10:35:45,0,7,0
"183",26498,"74VAS",5,3.4,1.9,1.9,1.2,4,3.8,4.5,1.4,5,5,4.1,3.5,1.6,2.1,3.6,4.7,3.3,4.7,1.9,4.2,3.5,4.4,5,1.4,1.3,2.3,1.3,3.7,2.7,1.8,4.4,3.6,4,1.9,3.3,4.7,4.3,4,3.9,3.6,20,24,"woman","college","student",1000,"euro",1000,"Smartphone",8,"win","win","win","134.34.7.101",250,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",NA,NA,32407,NA,42190,38787,37366,54170,"participate","ind",0,1,NA,1,1,1,1,864,1536,2024-04-22 16:33:06,2024-04-22 16:37:16,0,7,0
"184",11904,"66VASnt",4.9,3.9,4.2,3.3,2.8,2.8,2.9,2.8,2.4,4,3.3,2.6,2.7,3.4,4.4,3.6,4.4,2.9,2.4,2.6,3.6,3.6,3.2,3.8,4.4,3.8,3.6,1.9,2.1,2.2,3.8,4.4,3.8,3,4.6,3.6,4.4,2.5,4,3.8,4,55,23,"woman","college","student",1400,"euro",1400,"Macbook",15,"mac","mac","mac","134.34.7.156",238,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15",NA,NA,22526,37891,31834,25199,71244,45808,"justLook","ind",0,1,1,1,1,1,1,900,1440,2024-04-22 16:33:12,2024-04-22 16:37:10,0,7,0
"185",6749,"74VAS",5,4.7,4,2.4,2.1,4,4,4.2,1.9,3.8,1.8,4.3,3.8,5,4.1,2.4,5,3.3,1.8,3.7,1.4,3.4,1.1,1.6,1,4.9,3.6,2.5,1.5,1.1,4.9,5,2.1,3.3,5,3.3,1.5,2,4.4,3.5,5,41,22,"woman","college","student",800,"euro",800,"Smartphone",2,"win","mac","win","134.34.7.172",207,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",NA,NA,21596,NA,41242,28575,37153,40109,"participate","ind",0,1,NA,1,1,1,1,864,1536,2024-04-22 16:33:22,2024-04-22 16:36:49,0,7,0
"186",3993,"66VASnt",5,3.4,4.3,3,2.1,3.5,4,4,2.9,4.5,4.6,2.5,2.1,4.1,3.5,2.4,4.1,1.8,4,4.4,4,3.6,3,4.4,3.9,4.1,3.6,2.7,2.8,4.1,4.5,4.4,2.6,3.1,4.8,3.7,5,4,4.2,3.7,4.5,49,23,"woman","college","student",280,"euro",280,"Android Smartphone",35,"win","win","win","134.34.7.205",379,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,41190,46117,89244,45786,85826,65399,"participate","ind",0,1,1,1,1,1,1,720,1280,2024-04-22 16:33:28,2024-04-22 16:39:47,0,7,0
"187",84053,"74VAS",1.6,2.5,2.6,3.6,1.8,3.3,2.5,3.3,3.4,4.6,3,3,4.2,3.2,2,2.6,4.4,3,3.9,2.2,3.3,3.3,2.6,3.9,1.5,3.7,3.6,2.2,3.9,3.3,3.2,3.6,3,2.4,1.3,3.7,1.7,3.5,3.3,2.3,3.7,32,23,"woman","college","student",800,"euro",800,"Iphone",11,"mac","mac","mac","134.34.7.196",312,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",NA,NA,23358,NA,87073,49607,49955,57028,"participate","ind",0,1,NA,1,1,1,1,900,1440,2024-04-22 16:33:30,2024-04-22 16:38:42,0,7,0
"188",24298,"89LIK",4,4,3,2,2,4,5,4,3,5,5,4,2,5,3,3,4,2,4,3,4,4,2,5,4,5,2,2,4,3,4,2,3,3,5,2,5,5,3,4,2,29,22,"woman","college","student",150,"euro",150,"android smartphone",14,"win","win","win","134.34.7.35",248,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",NA,NA,25759,NA,47851,43362,29413,64208,"participate","ind",0,1,NA,1,1,1,1,720,1280,2024-04-22 16:33:33,2024-04-22 16:37:41,0,7,0
"189",78098,"66VASnt",3.1,1.3,2.8,2.8,1.2,3.3,3.5,3.4,1.3,4.4,4.9,4.3,1.3,3.4,4.7,4.5,2.8,4.6,2.9,4.7,2.5,1.5,4.8,3.5,5,4.4,3,1.5,2.9,4.5,5,4.9,2.1,3.8,5,3.3,5,3.3,4.9,3.6,3.5,55,23,"woman","college","student",1000,"euro",1000,"kindl",0,"mac","mac","mac","134.34.7.76",291,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.1 Safari/605.1.15",NA,NA,25273,54095,45856,47921,51853,63701,"participate","ind",0,1,1,1,1,1,1,900,1440,2024-04-22 16:33:38,2024-04-22 16:38:29,0,7,0
"190",77957,"89LIK",5,4,2,4,5,5,4,4,1,5,3,2,5,3,4,4,5,4,5,2,5,1,5,5,5,2,3,1,2,3,5,4,1,5,5,1,5,4,3,5,5,74,22,"woman","college","student",520,"euro",520,"Smartphone",0,"android","win","win","134.34.7.239",392,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,16844,NA,75679,115103,44433,65572,"participate","ind",0,1,NA,1,1,1,1,800,1334,2024-04-22 16:33:43,2024-04-22 16:40:15,0,7,0
